image_id,year,news_date,link,title,source_collection,source_field,image_path,image_rel_path,width,height,prior_quality_label,prior_quality_score,mean_sentiment_score,majority_sentiment_label,api_agreement,api_votes,gpt_score,gpt_label,gpt_reason,claude_score,claude_label,claude_reason,gemini_score,gemini_label,gemini_reason,api_models_used,api_error,created_at
3c8b153f00c20c352e97418e9dd30ac4,2022,2022-07-07,https://finance.sina.com.cn/stock/s/2022-07-07/doc-imizmscv0366604.shtml,环球时报:绝非空穴来风,2022_2,high_quality_images,/Volumes/Data_Drive/research0322226/financial-news-sentiment-analysis/images/2022_1/20220707/环球时报_绝非空穴来风/d11d-1ce47b0349b6dfc3155133ff6c1de0e1.png,d11d-1ce47b0349b6dfc3155133ff6c1de0e1.png,732,483,quality_pass_auto_accept,0.876667,0.5,neutral,1.0,"{""neutral"": 2}",0.5,neutral,The image presents data without clear emotional cues or directional sentiment.,,,,0.5,neutral,The image is a plain data table presenting historical asset sales without any emotional or directional visual cues.,"gpt-4o-mini,gemini-3-pro-preview",claude-sonnet-4-6:The read operation timed out,2026-04-27T02:45:15.003361
8232c0ad4a93bc900014798bf527cee8,2022,2022-02-10,https://news.sina.com.cn/c/2022-02-10/doc-ikyakumy5151648.shtml,单板滑雪女子U型场地技巧决赛 蔡雪桐首轮排名第3,2022_2,high_quality_images,/Volumes/Data_Drive/research0322226/financial-news-sentiment-analysis/images/2022_1/20220210/单板滑雪女子U型场地技巧决赛 蔡雪桐首轮排名第3/ab93-46baef095f6c53946026a6dad893d628.jpg,ab93-46baef095f6c53946026a6dad893d628.jpg,1476,836,quality_pass_auto_accept,0.566667,0.4,neutral,0.666667,"{""neutral"": 2, ""positive"": 1}",0.5,neutral,The image depicts a sports event with no clear financial sentiment.,0.2,positive,"Athlete soaring mid-air at Beijing Winter Olympics halfpipe final conveys energy, achievement, and upward momentum.",0.5,neutral,"The image shows a snowboarder at a sporting event, lacking any financial cues, charts, or expressions relevant to investor sentiment.","gpt-4o-mini,claude-sonnet-4-6,gemini-3-pro-preview",,2026-04-27T02:46:01.583793
49f2aa1ba62274cabc1a3852be4c83d4,2022,2022-03-01,https://news.sina.com.cn/w/2022-03-01/doc-imcwiwss3455150.shtml,西方如何背后介入俄乌冲突的？,2022_2,high_quality_images,/Volumes/Data_Drive/research0322226/financial-news-sentiment-analysis/images/2022_1/20220301/西方如何背后介入俄乌冲突的？/ccb9-829376c75482c10d52b793a5afd13937.png,ccb9-829376c75482c10d52b793a5afd13937.png,902,397,quality_pass_auto_accept,0.583333,0.483333,neutral,1.0,"{""neutral"": 3}",0.5,neutral,"The image depicts a military aircraft, which does not convey clear positive or negative investor sentiment.",0.45,neutral,F-35A military jet refueling over Poland; defense imagery is ambiguous — could signal conflict risk or defense spending.,0.5,neutral,"The image depicts a military jet refueling mid-air, lacking direct financial indicators or emotional cues, making general market sentiment ambiguous.","gpt-4o-mini,claude-sonnet-4-6,gemini-3-pro-preview",,2026-04-27T02:46:19.842306
4967fe72699427d40a9f42209ae6d250,2022,2022-05-23,https://auto.sina.com.cn/news/2022-03-24/detail-imcwiwss7707046.shtml,赔本赚吆喝？低价电动车迎来新挑战,2022_2,high_quality_images,/Volumes/Data_Drive/research0322226/financial-news-sentiment-analysis/images/2022_1/20220523/赔本赚吆喝？低价电动车迎来新挑战/73bd-d9fb7fc7541b04f9ec31894793df86c7.jpg,73bd-d9fb7fc7541b04f9ec31894793df86c7.jpg,660,371,quality_pass_auto_accept,0.7,0.5,neutral,1.0,"{""neutral"": 1}",0.5,neutral,The image depicts a transition between energy sources without clear positive or negative sentiment.,,,,,,,gpt-4o-mini,claude-sonnet-4-6:The read operation timed out | gemini-3-pro-preview:The read operation timed out,2026-04-27T02:44:40.704210
c5cd9aa262527412ca0c9dbf4fb23024,2022,2022-06-03,https://finance.sina.com.cn/tech/2022-06-03/doc-imizirau6206415.shtml,云计算公司的至暗时刻,2022_2,high_quality_images,/Volumes/Data_Drive/research0322226/financial-news-sentiment-analysis/images/2022_1/20220603/云计算公司的至暗时刻/0de1-e0c374fa67df1e7b01a4f11101a4e69e.jpg,0de1-e0c374fa67df1e7b01a4f11101a4e69e.jpg,630,403,quality_pass_auto_accept,0.856667,0.5,neutral,1.0,"{""neutral"": 3}",0.5,neutral,The image features a company logo without clear emotional cues.,0.5,neutral,"Generic corporate logo on building facade; no charts, faces, or directional financial cues present.",0.5,neutral,"The image shows a generic company logo on a building, lacking any visual cues indicating positive or negative financial sentiment.","gpt-4o-mini,claude-sonnet-4-6,gemini-3-pro-preview",,2026-04-27T02:46:36.106855
3dff50e42ff07f89744aa539da0ec2cd,2022,2022-10-13,https://news.sina.com.cn/c/2022-10-11/doc-imqqsmrp2247314.shtml,关键之年，德国总理朔尔茨是否会访华？,2022_2,high_quality_images,/Volumes/Data_Drive/research0322226/financial-news-sentiment-analysis/images/2022_1/20221013/关键之年，德国总理朔尔茨是否会访华？/bbfa-95edc5d6b287f71eb6aa5296182953e2.png,bbfa-95edc5d6b287f71eb6aa5296182953e2.png,550,367,quality_pass_auto_accept,0.823333,0.466667,neutral,1.0,"{""neutral"": 3}",0.5,neutral,The image depicts an industrial scene without clear positive or negative emotional cues.,0.4,neutral,"Industrial facility lit at dusk suggests operational activity, but no clear bullish or bearish directional cues.",0.5,neutral,"The image shows a generic, operational industrial facility at dusk, lacking any clear positive or negative visual cues to indicate market sentiment.","gpt-4o-mini,claude-sonnet-4-6,gemini-3-pro-preview",,2026-04-27T02:46:36.827352
d502e88e5579e6cf1798164872054321,2022,2022-11-03,https://news.sina.com.cn/c/2022-11-03/doc-imqmmthc3060032.shtml,鈥滈潪娉曟崟鎹炩�濓紝缇庡浗鎯宠拷鐫�娉间腑鍥借剰姘�,2022_2,high_quality_images,/Volumes/Data_Drive/research0322226/financial-news-sentiment-analysis/images/2022_1/20221103/鈥滈潪娉曟崟鎹炩�濓紝缇庡浗鎯宠拷鐫�娉间腑鍥借剰姘�/7cc6-ccd66a980c54fbcee2c22b07bd20b7d0.jpg,7cc6-ccd66a980c54fbcee2c22b07bd20b7d0.jpg,900,620,quality_pass_auto_accept,0.79,0.5,neutral,1.0,"{""neutral"": 3}",0.5,neutral,The image depicts a government building without clear emotional cues.,0.5,neutral,US Capitol building is a generic political/governmental symbol with no clear bullish or bearish financial cues.,0.5,neutral,"The image shows the US Capitol building, a generic political symbol, lacking clear positive or negative visual cues for investor sentiment.","gpt-4o-mini,claude-sonnet-4-6,gemini-3-pro-preview",,2026-04-27T02:46:42.417394
3198f1f580b89efb98ac10bc5714cf56,2022,2022-08-13,https://news.sina.com.cn/c/2022-08-12/doc-imizirav7861033.shtml,重启中尼喜马拉雅跨境铁路 美遏制中国构想再遭打击,2022_2,high_quality_images,/Volumes/Data_Drive/research0322226/financial-news-sentiment-analysis/images/2022_1/20220813/重启中尼喜马拉雅跨境铁路 美遏制中国构想再遭打击/8d38-eaf42821cf3433658c24416dd99bd978.jpg,8d38-eaf42821cf3433658c24416dd99bd978.jpg,550,422,quality_pass_auto_accept,0.7,0.466667,neutral,1.0,"{""neutral"": 3}",0.5,neutral,The image depicts a meeting without clear positive or negative emotional cues.,0.4,neutral,Diplomatic meeting between Nepal and China officials; formal bilateral talks suggest cooperation but no clear bullish or bearish cues.,0.5,neutral,Standard diplomatic meeting photo with no clear bullish or bearish visual indicators.,"gpt-4o-mini,claude-sonnet-4-6,gemini-3-pro-preview",,2026-04-27T02:46:44.754091
4f942c2acbea5d0345c9f97f207420c8,2022,2022-05-10,https://finance.sina.com.cn/stock/s/2022-05-10/doc-imcwipii8987501.shtml,错失机遇，净利腰斩，SUV王者长城汽车如何再辉煌？,2022_2,high_quality_images,/Volumes/Data_Drive/research0322226/financial-news-sentiment-analysis/images/2022_1/20220510/错失机遇，净利腰斩，SUV王者长城汽车如何再辉煌？/8898-c23fd1d08f173e0f691a8e8e82c5f86d.jpg,8898-c23fd1d08f173e0f691a8e8e82c5f86d.jpg,550,338,quality_pass_auto_accept,0.826667,0.783333,negative,1.0,"{""negative"": 3}",0.8,negative,The chart shows a declining trend in sales margins over time.,0.75,negative,Bar chart shows Great Wall Auto gross margin declining significantly from ~29% peak in 2014 to ~16% by 2021.,0.8,negative,"The bar chart displays a clear, sustained downward trend over the latter half of the timeline, visually indicating declining performance.","gpt-4o-mini,claude-sonnet-4-6,gemini-3-pro-preview",,2026-04-27T02:46:27.503427
3076fc62315137668f667a9b25f0fb7e,2022,2022-10-06,https://auto.sina.com.cn/news/2022-03-24/detail-imcwiwss7707046.shtml,赔本赚吆喝？低价电动车迎来新挑战,2022_2,high_quality_images,/Volumes/Data_Drive/research0322226/financial-news-sentiment-analysis/images/2022_1/20221006/赔本赚吆喝？低价电动车迎来新挑战/3c87-26663ab897cffe991e5ab38e2b300317.jpg,3c87-26663ab897cffe991e5ab38e2b300317.jpg,660,440,quality_pass_auto_accept,0.666667,0.433333,neutral,0.666667,"{""neutral"": 2, ""positive"": 1}",0.5,neutral,The image features a car with no clear emotional cues or financial indicators.,0.3,positive,"New EV product launch showcase suggests innovation and growth potential, mildly bullish for the brand.",0.5,neutral,"The image is a standard product shot of a car, lacking any directional financial cues or emotional indicators.","gpt-4o-mini,claude-sonnet-4-6,gemini-3-pro-preview",,2026-04-27T02:46:54.846620
370f18fd4031541a243ddabb0df639b4,2022,2022-08-29,https://news.sina.com.cn/c/2022-08-29/doc-imizmscv8190059.shtml,一天激增134+32！这省会疫情正快速上升！,2022_2,high_quality_images,/Volumes/Data_Drive/research0322226/financial-news-sentiment-analysis/images/2022_1/20220829/一天激增134+32！这省会疫情正快速上升！/31be-d6f7ef85da293f7e9d07199a8ed9bc3b.jpg,31be-d6f7ef85da293f7e9d07199a8ed9bc3b.jpg,550,446,quality_pass_auto_accept,0.7,0.533333,neutral,0.666667,"{""neutral"": 2, ""negative"": 1}",0.5,neutral,The image contains informational text without clear emotional cues.,0.6,negative,"Chengdu Metro service suspension notice indicates operational disruption, implying negative impact on transit infrastructure.",0.5,neutral,"The image is a purely informational text table about subway station closures, lacking any visual cues of financial optimism or pessimism.","gpt-4o-mini,claude-sonnet-4-6,gemini-3-pro-preview",,2026-04-27T02:46:59.452224
42b103749e25d075a1b3e854c9024ec0,2022,2022-08-05,https://news.sina.com.cn/o/2022-08-05/doc-imizmscv4984152.shtml,河南掀金融反腐 今年第6位监管官员被查,2022_2,high_quality_images,/Volumes/Data_Drive/research0322226/financial-news-sentiment-analysis/images/2022_1/20220805/河南掀金融反腐 今年第6位监管官员被查/8d16-9df11a868066e36bba9a10c17fd660db.jpg,8d16-9df11a868066e36bba9a10c17fd660db.jpg,950,366,quality_pass_auto_accept,0.81,0.5,neutral,1.0,"{""neutral"": 3}",0.5,neutral,"The image depicts documents and a magnifying glass, lacking clear emotional cues.",0.5,neutral,"Magnifying glass over financial documents suggests scrutiny or analysis, no clear bullish or bearish visual cues.",0.5,neutral,"The image shows a magnifying glass on financial documents, representing analysis or auditing without conveying positive or negative sentiment.","gpt-4o-mini,claude-sonnet-4-6,gemini-3-pro-preview",,2026-04-27T02:47:03.143433
f24d9c787179cfacd15e71b8791c4e65,2022,2022-05-31,https://news.sina.com.cn/c/2022-05-31/doc-imizirau5724957.shtml,工党上台，澳大利亚对华政策有多大空间？,2022_2,high_quality_images,/Volumes/Data_Drive/research0322226/financial-news-sentiment-analysis/images/2022_1/20220531/工党上台，澳大利亚对华政策有多大空间？/6ae5-edca2f037dbc0688c541776e8e615a8d.jpg,6ae5-edca2f037dbc0688c541776e8e615a8d.jpg,600,406,quality_pass_auto_accept,0.616667,0.183333,positive,1.0,"{""positive"": 3}",0.2,positive,The image depicts a celebratory atmosphere suggesting optimism and a hopeful future.,0.15,positive,"Celebratory victory scene with raised hands, smiling faces, cheering crowd, and 'A Better Future' slogan conveys optimism.",0.2,positive,"Smiling faces, raised arms in a victory pose, and the text 'A Better Future' convey clear optimism and success.","gpt-4o-mini,claude-sonnet-4-6,gemini-3-pro-preview",,2026-04-27T02:47:03.137921
7104468e33de281c0f4ef619a2c33c67,2022,2022-10-16,https://finance.sina.com.cn/tech/it/2022-10-12/doc-imqmmthc0571428.shtml,Meta鍙戝竷鍏ㄦ柊VR澶存樉锛屽紩鍏ュ娆惧井杞棗涓嬭蒋浠朵骇鍝�,2022_2,high_quality_images,/Volumes/Data_Drive/research0322226/financial-news-sentiment-analysis/images/2022_1/20221016/Meta鍙戝竷鍏ㄦ柊VR澶存樉锛屽紩鍏ュ娆惧井杞棗涓嬭蒋浠朵骇鍝�/0880-7461a5b06300b4ed683e50bf98af5de8.png,0880-7461a5b06300b4ed683e50bf98af5de8.png,630,321,quality_pass_auto_accept,0.756667,0.35,neutral,0.5,"{""neutral"": 1, ""positive"": 1}",0.5,neutral,The image depicts a virtual meeting with no clear positive or negative sentiment.,0.2,positive,"Virtual onboarding scene with heart emojis, welcoming atmosphere, and 'New Employee Orientation' suggests growth and optimism.",,,,"gpt-4o-mini,claude-sonnet-4-6",gemini-3-pro-preview:The read operation timed out,2026-04-27T02:46:02.730388
a688f3d60928d1e3ae7b10405657c0fd,2022,2022-08-17,https://auto.sina.com.cn/news/2022-03-24/detail-imcwiwss7707046.shtml,赔本赚吆喝？低价电动车迎来新挑战,2022_2,high_quality_images,/Volumes/Data_Drive/research0322226/financial-news-sentiment-analysis/images/2022_1/20220817/赔本赚吆喝？低价电动车迎来新挑战/73bd-d9fb7fc7541b04f9ec31894793df86c7.jpg,73bd-d9fb7fc7541b04f9ec31894793df86c7.jpg,660,371,quality_pass_auto_accept,0.7,0.5,neutral,1.0,"{""neutral"": 3}",0.5,neutral,"The image depicts a cycle between battery and fuel, lacking clear emotional cues.",0.5,neutral,Abstract diagram comparing electric battery and fuel pump icons; no directional financial sentiment conveyed.,0.5,neutral,"The image is an abstract diagram showing a transition or relationship between battery power and fossil fuels, lacking clear directional sentiment.","gpt-4o-mini,claude-sonnet-4-6,gemini-3-pro-preview",,2026-04-27T02:47:31.507685
21822150bfe34c18e9418f985050f4f0,2022,2022-03-02,https://auto.sina.com.cn/news/2022-03-01/detail-imcwipih5867645.shtml,相互跨界 深挖车企造手机背后真实目的,2022_2,high_quality_images,/Volumes/Data_Drive/research0322226/financial-news-sentiment-analysis/images/2022_1/20220302/相互跨界 深挖车企造手机背后真实目的/bb35-8458b02bbb1e9d668fb3ff0567d33280.jpg,bb35-8458b02bbb1e9d668fb3ff0567d33280.jpg,660,439,quality_pass_auto_accept,0.666667,0.433333,neutral,0.666667,"{""neutral"": 2, ""positive"": 1}",0.5,neutral,The image depicts technology without clear positive or negative emotional cues.,0.3,positive,Futuristic connected-car technology imagery suggests innovation and growth potential in automotive tech sector.,0.5,neutral,"The image is a generic product illustration of digital car key technology, lacking clear positive or negative financial indicators.","gpt-4o-mini,claude-sonnet-4-6,gemini-3-pro-preview",,2026-04-27T02:47:26.017601
b38138a6ec9e9d806bd611e369e64eee,2022,2022-02-19,https://news.sina.com.cn/w/2022-02-18/doc-ikyakumy6721375.shtml,打了八年，乌克兰东部到底有何冲突？,2022_2,high_quality_images,/Volumes/Data_Drive/research0322226/financial-news-sentiment-analysis/images/2022_1/20220219/打了八年，乌克兰东部到底有何冲突？/7954-ddd8f643f5a4c95737c6c38a43562747.jpg,7954-ddd8f643f5a4c95737c6c38a43562747.jpg,550,401,quality_pass_auto_accept,0.79,0.693333,negative,0.666667,"{""negative"": 2, ""neutral"": 1}",0.8,negative,"The map highlights conflict zones, indicating instability and potential economic concerns.",0.78,negative,"Map highlighting contested Ukrainian regions (Crimea, Luhansk, Donetsk) signals geopolitical conflict, bearish for markets.",0.5,neutral,"The image is an informational map lacking explicit emotional or financial visual cues, requiring external context to determine sentiment.","gpt-4o-mini,claude-sonnet-4-6,gemini-3-pro-preview",,2026-04-27T02:47:19.637817
3e5acbceb856f1e7f36c30f4c0b15435,2022,2022-10-22,https://news.sina.com.cn/c/2022-10-18/doc-imqmmthc1322371.shtml,4个“超级县城”升级为大城市，带来何种发展启示,2022_2,high_quality_images,/Volumes/Data_Drive/research0322226/financial-news-sentiment-analysis/images/2022_1/20221022/4个“超级县城”升级为大城市，带来何种发展启示/888c-5d99cb5a2c2ad8859867cd832ea45559.jpg,888c-5d99cb5a2c2ad8859867cd832ea45559.jpg,1000,409,quality_pass_auto_accept,0.633333,0.5,neutral,1.0,"{""neutral"": 2}",0.5,neutral,The image depicts a serene landscape with no clear financial indicators.,,,,0.5,neutral,"The image displays a generic, peaceful cityscape and park, lacking clear financial indicators or emotional cues to determine directional sentiment.","gpt-4o-mini,gemini-3-pro-preview",claude-sonnet-4-6:The read operation timed out,2026-04-27T02:46:25.761824
ee12aa14cbd6d2d397161b7d6ecfa0bc,2022,2022-10-08,https://finance.sina.com.cn/tech/2022-10-05/doc-imqqsmrp1548146.shtml,特斯拉：本月起将移除Model 3/Y的超声波传感器,2022_2,high_quality_images,/Volumes/Data_Drive/research0322226/financial-news-sentiment-analysis/images/2022_1/20221008/特斯拉：本月起将移除Model 3_Y的超声波传感器/9c91-830f20c67409243e1fe0334560bcc71a.png,9c91-830f20c67409243e1fe0334560bcc71a.png,630,415,quality_pass_auto_accept,0.823333,0.5,neutral,1.0,"{""neutral"": 3}",0.5,neutral,The image features a logo without clear emotional cues or market direction.,0.5,neutral,"Generic Tesla logo close-up with no charts, financial indicators, or emotional cues present.",0.5,neutral,The image displays a generic corporate logo without any visual cues indicating positive or negative financial sentiment.,"gpt-4o-mini,claude-sonnet-4-6,gemini-3-pro-preview",,2026-04-27T02:47:32.718286
cb7d28df4800ab0bae01d3189e50ec61,2022,2022-01-30,https://finance.sina.com.cn/tech/2022-01-30/doc-ikyamrmz8287193.shtml,一面结冰，一面沸腾,2022_2,high_quality_images,/Volumes/Data_Drive/research0322226/financial-news-sentiment-analysis/images/2022_1/20220130/一面结冰，一面沸腾/975d-07971fa057d65bd23ec5e2373e7a5573.jpg,975d-07971fa057d65bd23ec5e2373e7a5573.jpg,640,374,quality_pass_auto_accept,0.566667,0.5,neutral,1.0,"{""neutral"": 3}",0.5,neutral,The image depicts scientific processes with no clear emotional cues related to financial sentiment.,0.5,neutral,Scientific experiment imagery showing heat applied to material; no financial or market-related visual cues present.,0.5,neutral,"The image shows a scientific experiment involving temperature and time, lacking any financial or emotional visual cues relevant to investor sentiment.","gpt-4o-mini,claude-sonnet-4-6,gemini-3-pro-preview",,2026-04-27T02:47:53.332641
92efec8d1c8517c62dcfccbc98ba5eaa,2022,2022-04-04,https://finance.sina.com.cn/tech/2022-04-03/doc-imcwiwss9741145.shtml,“拖垮”陆正耀的宝沃汽车 凉凉了,2022_2,high_quality_images,/Volumes/Data_Drive/research0322226/financial-news-sentiment-analysis/images/2022_1/20220404/“拖垮”陆正耀的宝沃汽车 凉凉了/bda6-1d769a5803b4a8a6ef3b521c5c9fdbbe.png,bda6-1d769a5803b4a8a6ef3b521c5c9fdbbe.png,550,285,quality_pass_auto_accept,0.666667,0.5,neutral,1.0,"{""neutral"": 3}",0.5,neutral,"The image features a logo, which does not convey clear emotional sentiment.",0.5,neutral,"Generic automotive brand logo with no financial indicators, charts, or emotionally charged imagery.",0.5,neutral,The image displays a generic corporate logo without any visual cues indicating positive or negative financial sentiment.,"gpt-4o-mini,claude-sonnet-4-6,gemini-3-pro-preview",,2026-04-27T02:47:53.331679
c9ffe2a5992e9b7bffefe34d6330a0e1,2022,2022-10-02,https://finance.sina.com.cn/china/2022-10-02/doc-imqmmtha9546145.shtml,又一高铁，开建了！快来看看经过你家吗→,2022_2,high_quality_images,/Volumes/Data_Drive/research0322226/financial-news-sentiment-analysis/images/2022_1/20221002/又一高铁，开建了！快来看看经过你家吗→/7dc0-060d5f6a64dc969ffeadfd71071b0def.png,7dc0-060d5f6a64dc969ffeadfd71071b0def.png,1080,609,quality_pass_auto_accept,0.65,0.266667,positive,0.666667,"{""neutral"": 1, ""positive"": 2}",0.5,neutral,The image depicts a modern urban landscape without clear emotional cues.,0.1,positive,"Futuristic architectural render of grand infrastructure development signals growth, prosperity, and ambitious urban expansion.",0.2,positive,"The image displays a pristine, futuristic urban development, suggesting economic growth, infrastructure investment, and prosperity.","gpt-4o-mini,claude-sonnet-4-6,gemini-3-pro-preview",,2026-04-27T02:47:51.811758
cfd934c108fb821e830b64dfd249cf2f,2022,2022-06-08,https://finance.sina.com.cn/tech/2022-06-08/doc-imizirau7241793.shtml,定了！统一手机充电接口！欧盟这一举动，苹果怎么办...,2022_2,high_quality_images,/Volumes/Data_Drive/research0322226/financial-news-sentiment-analysis/images/2022_1/20220608/定了！统一手机充电接口！欧盟这一举动，苹果怎么办.../472105292_400_300.jpg,472105292_400_300.jpg,400,300,quality_pass_auto_accept,0.74,0.5,neutral,1.0,"{""neutral"": 3}",0.5,neutral,"The image features a charging cable, which does not convey clear positive or negative sentiment.",0.5,neutral,Generic product shot of charging connectors; no clear bullish or bearish visual cues present.,0.5,neutral,"The image displays charging cables to illustrate a factual news story, lacking emotional visual cues that indicate bullish or bearish sentiment.","gpt-4o-mini,claude-sonnet-4-6,gemini-3-pro-preview",,2026-04-27T02:47:56.492765
7049e4703c0f1ed4e095e85a2934d289,2022,2022-10-22,https://finance.sina.com.cn/tech/internet/2022-10-21/doc-imqmmthc1602135.shtml,结束用户流失后，Netflix现在更看重营收,2022_2,high_quality_images,/Volumes/Data_Drive/research0322226/financial-news-sentiment-analysis/images/2022_1/20221022/结束用户流失后，Netflix现在更看重营收/ea67-ff36e78667765254884c7e6b563aad79.png,ea67-ff36e78667765254884c7e6b563aad79.png,630,354,quality_pass_auto_accept,0.86,0.425,neutral,0.5,"{""neutral"": 1, ""positive"": 1}",0.5,neutral,The image presents a pricing announcement without clear positive or negative sentiment.,0.35,positive,Netflix ad showing low entry price point suggests subscriber growth strategy and accessible pricing appeal.,,,,"gpt-4o-mini,claude-sonnet-4-6",gemini-3-pro-preview:The read operation timed out,2026-04-27T02:47:24.645746
65a2de04ab34d3d5213df6a6e5b6183a,2022,2022-11-29,https://finance.sina.com.cn/tech/internet/2022-11-23/doc-imqmmthc5641282.shtml,快手Q3“成绩单”：营收增速创新低，何时才能整体盈利？|财星球,2022_2,high_quality_images,/Volumes/Data_Drive/research0322226/financial-news-sentiment-analysis/images/2022_1/20221129/快手Q3“成绩单”：营收增速创新低，何时才能整体盈利？_财星球/b4a8-aac9534baec317f3b9ac9a0bbb638050.png,b4a8-aac9534baec317f3b9ac9a0bbb638050.png,550,323,quality_pass_auto_accept,0.823333,0.466667,neutral,1.0,"{""neutral"": 3}",0.5,neutral,The image features a building with no clear emotional cues.,0.4,neutral,Corporate headquarters building of Kuaishou with logo; generic company imagery with no directional financial sentiment.,0.5,neutral,"The image shows a generic corporate building exterior with a logo, lacking any directional financial indicators or emotional cues.","gpt-4o-mini,claude-sonnet-4-6,gemini-3-pro-preview",,2026-04-27T02:48:01.617567
13c3f0f9fef2e2f1cb289523374d037e,2022,2022-08-06,https://finance.sina.com.cn/tech/it/2022-08-06/doc-imizirav6886840.shtml,科创公司死守估值 风投无声崩溃 | 海外周选,2022_2,high_quality_images,/Volumes/Data_Drive/research0322226/financial-news-sentiment-analysis/images/2022_1/20220806/科创公司死守估值 风投无声崩溃 _ 海外周选/73d2-726dd639002e9a494b453ed3260b8f3f.png,73d2-726dd639002e9a494b453ed3260b8f3f.png,630,353,quality_pass_auto_accept,0.776667,0.5,neutral,1.0,"{""neutral"": 3}",0.5,neutral,The image features brands and people but lacks clear positive or negative emotional cues.,0.5,neutral,"Collage of company logos (Cruise, Binance, Robinhood) with Rivian truck; no clear bullish or bearish visual cues.",0.5,neutral,"The image is a collage of corporate logos and a product shot without any directional financial indicators or emotional cues, making it neutral.","gpt-4o-mini,claude-sonnet-4-6,gemini-3-pro-preview",,2026-04-27T02:48:07.206512
ea48829108c98a8164937a6f3c5f8f57,2022,2022-02-01,https://news.sina.com.cn/c/2022-01-31/doc-ikyakumy3551884.shtml,对于北京冬奥会，国际顶级赞助商的选择已经很明确了,2022_2,high_quality_images,/Volumes/Data_Drive/research0322226/financial-news-sentiment-analysis/images/2022_1/20220201/对于北京冬奥会，国际顶级赞助商的选择已经很明确了/0e2f-bf4ac347f0220882300a4ef3b788e3cd.png,0e2f-bf4ac347f0220882300a4ef3b788e3cd.png,554,370,quality_pass_auto_accept,0.79,0.433333,neutral,0.666667,"{""neutral"": 2, ""positive"": 1}",0.5,neutral,"The image features signage and a person, lacking clear emotional cues.",0.3,positive,"Visa payment signage at Beijing 2022 Olympics suggests brand visibility and commerce activity, mildly bullish for Visa.",0.5,neutral,"The image displays generic payment signage at a sporting event, lacking any clear positive or negative visual cues to indicate investor sentiment.","gpt-4o-mini,claude-sonnet-4-6,gemini-3-pro-preview",,2026-04-27T02:48:11.039555
4a77c5f69c54c84766dcc2314a9a4bef,2022,2022-01-08,https://finance.sina.com.cn/tech/2022-01-08/doc-ikyamrmz3810568.shtml,特斯拉马斯克访谈实录：SpaceX载人飞船上天前我曾跪地祈祷,2022_2,high_quality_images,/Volumes/Data_Drive/research0322226/financial-news-sentiment-analysis/images/2022_1/20220108/特斯拉马斯克访谈实录：SpaceX载人飞船上天前我曾跪地祈祷/eee3-6be0e9d834ef084b7c3570e39ecdf672.png,eee3-6be0e9d834ef084b7c3570e39ecdf672.png,850,531,quality_pass_auto_accept,0.666667,0.466667,neutral,1.0,"{""neutral"": 3}",0.5,neutral,The image presents technical information without clear emotional cues.,0.4,neutral,Technical Tesla FSD diagram showing camera inputs and neural network processing; no clear bullish or bearish emotional cues.,0.5,neutral,"The image displays a technical diagram of autonomous driving technology, lacking explicit bullish or bearish financial visual cues.","gpt-4o-mini,claude-sonnet-4-6,gemini-3-pro-preview",,2026-04-27T02:48:15.455587
36bae8c31f1b2641c43e01408038e107,2022,2022-04-29,https://news.sina.com.cn/c/xl/2022-04-29/doc-imcwiwst4642052.shtml,居家也能感受体育的精彩,2022_2,high_quality_images,/Volumes/Data_Drive/research0322226/financial-news-sentiment-analysis/images/2022_1/20220429/居家也能感受体育的精彩/6eac-bd2a87ecc86fa827cdcc45c8e1e9a074.png,6eac-bd2a87ecc86fa827cdcc45c8e1e9a074.png,550,375,quality_pass_auto_accept,0.566667,0.5,neutral,1.0,"{""neutral"": 3}",0.5,neutral,The image depicts a sports scene with no clear financial indicators.,0.5,neutral,"Sports celebration scene unrelated to financial markets; no charts, money, or economic indicators visible.",0.5,neutral,"The image shows a sports team celebrating, which lacks clear financial context or directional cues for investor sentiment.","gpt-4o-mini,claude-sonnet-4-6,gemini-3-pro-preview",,2026-04-27T02:48:35.216462
14d8fe88d8333876416f81ab85f25963,2022,2022-01-28,https://finance.sina.com.cn/stock/jsy/2022-01-28/doc-ikyamrmz7967083.shtml,A鑲＄墰骞存敹瀹橈細寮�骞撮鏃ュ嵆鍏ㄥ勾楂樼偣 娌寚鐗涘勾璺�8%,2022_2,high_quality_images,/Volumes/Data_Drive/research0322226/financial-news-sentiment-analysis/images/2022_1/20220128/A鑲＄墰骞存敹瀹橈細寮�骞撮鏃ュ嵆鍏ㄥ勾楂樼偣 娌寚鐗涘勾璺�8%/7a0d-1a02fa022928c18ac07bf9cd38b1d989.jpg,7a0d-1a02fa022928c18ac07bf9cd38b1d989.jpg,533,549,quality_pass_auto_accept,0.873333,0.466667,neutral,1.0,"{""neutral"": 3}",0.5,neutral,The data presents mixed performance over the years without a clear trend.,0.4,neutral,Data table showing mixed Shanghai Composite returns over 10 years; no clear bullish or bearish directional bias.,0.5,neutral,The image is a factual table presenting historical stock market data without strong emotional visual cues.,"gpt-4o-mini,claude-sonnet-4-6,gemini-3-pro-preview",,2026-04-27T02:48:40.669106
